@relation eggDataIMP2

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute Area/Volume_Imagem numeric
@attribute Peso_fora numeric
@attribute class {Nascido,Morreu}

@data
62.719,44.547,34.526,28.194,63.046,77.837,79.903,65.168,1.235,58.100,Nascido
59.822,44.200,34.073,25.749,59.750,74.996,76.347,61.193,1.255,56.700,Nascido
58.682,44.080,32.467,26.216,56.810,72.371,74.950,59.704,1.274,53.000,Nascido
62.338,44.945,33.825,28.513,64.452,79.030,80.386,65.934,1.226,58.100,Morreu
64.794,48.672,32.521,32.273,78.997,89.943,91.317,80.371,1.139,69.200,Nascido
60.452,46.909,33.866,26.587,66.268,79.702,82.835,69.650,1.203,60.000,Nascido
61.500,46.441,34.631,26.869,66.645,80.373,82.882,69.452,1.206,62.900,Nascido
58.391,45.359,30.827,27.564,61.084,75.177,77.337,62.903,1.231,60.200,Morreu
59.290,45.231,31.922,27.369,60.006,74.936,77.970,63.513,1.249,58.300,Nascido
58.184,44.080,31.000,27.185,56.279,72.597,74.436,59.197,1.290,53.800,Nascido
61.254,46.625,32.024,29.230,66.784,81.146,82.970,69.721,1.215,60.200,Nascido
57.188,46.873,30.751,26.438,63.701,77.844,79.377,65.790,1.222,57.300,Nascido
60.425,48.367,32.244,28.182,69.243,83.530,85.998,74.014,1.206,66.700,Nascido
59.769,47.977,34.917,24.853,70.565,83.041,84.563,72.035,1.177,65.800,Nascido
59.020,43.963,32.151,26.869,57.844,73.214,75.015,59.727,1.266,58.600,Nascido
56.773,45.231,32.670,24.104,59.776,74.412,75.554,60.817,1.245,59.900,Nascido
61.646,47.069,32.443,29.203,69.268,82.497,84.364,71.512,1.191,64.200,Morreu
61.000,48.457,34.381,26.620,73.055,84.947,86.870,74.998,1.163,65.200,Nascido
59.249,46.855,29.891,29.359,63.944,78.123,81.413,68.107,1.222,58.600,Nascido
60.914,44.977,31.838,29.075,62.481,77.347,79.017,64.521,1.238,60.300,Nascido
59.539,45.231,34.917,24.622,62.056,76.570,78.327,63.779,1.234,61.700,Nascido
58.003,43.194,29.867,28.137,55.119,70.886,72.400,56.665,1.286,54.000,Nascido
62.967,45.791,32.865,30.102,66.089,80.342,82.863,69.129,1.216,62.500,Nascido
63.506,48.622,35.067,28.439,76.676,88.086,89.879,78.610,1.149,68.100,Nascido
59.040,44.483,32.670,26.370,60.525,75.402,76.150,61.168,1.246,58.300,Nascido
57.485,46.441,30.884,26.602,62.865,76.841,78.751,64.918,1.222,59.900,Morreu
63.256,44.642,35.704,27.552,63.734,78.284,80.674,66.007,1.228,61.300,Morreu
62.189,45.394,35.366,26.824,64.846,78.931,81.280,67.100,1.217,61.300,Nascido
63.303,44.982,33.399,29.905,64.946,79.564,81.411,67.066,1.225,61.100,Nascido
60.230,46.275,31.494,28.737,65.098,78.828,81.157,67.532,1.211,60.500,Nascido
60.417,46.782,31.838,28.579,61.459,77.125,82.464,69.235,1.255,60.400,Nascido
62.942,48.616,31.747,31.197,69.652,83.940,89.208,77.893,1.205,71.700,Morreu
62.805,46.187,34.292,28.513,60.385,78.288,83.612,70.150,1.296,63.500,Morreu
63.141,45.549,35.708,27.434,63.422,79.235,82.573,68.592,1.249,62.000,Nascido
57.909,45.300,29.479,28.431,59.356,74.147,76.720,62.222,1.249,56.400,Nascido
56.561,45.226,30.564,25.998,58.981,73.783,75.259,60.575,1.251,54.400,Nascido
64.052,46.729,33.170,30.884,71.016,84.135,86.079,73.233,1.185,63.300,Nascido
58.101,47.835,30.258,27.846,60.161,77.713,82.380,69.615,1.292,61.400,Nascido
59.534,45.084,33.928,25.607,57.771,75.804,77.958,63.360,1.312,58.100,Nascido
59.901,46.073,33.215,26.687,63.403,77.739,80.428,66.576,1.226,59.200,Nascido
58.506,45.617,31.662,26.845,61.730,76.082,78.019,63.746,1.233,58.900,Nascido
61.350,45.525,34.710,26.640,64.457,78.682,80.717,66.575,1.221,62.200,Nascido
61.786,45.730,34.168,27.619,65.162,79.360,81.579,67.655,1.218,60.300,Morreu
60.203,47.122,33.517,26.687,68.219,81.442,83.042,69.995,1.194,60.200,Morreu
61.057,46.999,31.673,29.385,63.121,80.549,83.594,70.618,1.276,63.600,Nascido
60.188,47.659,30.101,30.088,66.027,79.960,84.150,71.581,1.211,64.200,Nascido
60.269,46.459,31.901,28.368,60.424,77.861,81.606,68.115,1.289,60.000,Nascido
59.560,46.001,31.423,28.137,64.205,78.211,79.886,65.992,1.218,62.600,Nascido
61.972,45.850,33.268,28.705,66.534,80.509,82.005,68.215,1.210,64.700,Nascido
60.103,47.044,34.710,25.392,67.447,80.756,82.822,69.648,1.197,63.700,Nascido
61.217,46.924,32.366,28.851,68.172,81.190,83.601,70.577,1.191,60.800,Nascido
58.901,45.620,29.826,29.075,62.099,76.309,78.389,64.184,1.229,58.600,Nascido
58.790,43.464,30.404,28.387,47.980,66.928,73.714,58.151,1.395,55.000,Nascido
59.925,46.895,31.851,28.075,65.255,79.018,82.212,69.002,1.211,61.600,Nascido
58.968,45.925,31.883,27.087,62.590,76.822,79.143,65.120,1.227,59.500,Nascido
58.042,44.982,31.673,26.370,59.622,74.502,76.214,61.491,1.250,57.000,Morreu
57.253,46.459,32.882,24.373,58.640,74.936,78.636,64.708,1.278,57.300,Nascido
61.005,47.400,33.048,27.958,63.077,78.306,84.459,71.767,1.241,64.400,Nascido
64.686,45.574,32.742,31.945,60.463,79.401,84.113,70.349,1.313,65.800,Nascido
65.514,47.958,32.882,32.632,72.031,86.182,90.423,78.895,1.196,70.700,Nascido
61.871,44.278,35.233,26.640,61.809,76.775,78.523,63.516,1.242,58.500,Nascido
59.403,44.827,33.738,25.665,60.357,75.286,77.273,62.502,1.247,58.000,Nascido
60.126,44.528,32.942,27.185,60.388,75.432,77.302,62.420,1.249,57.500,Nascido
56.295,46.001,30.154,26.141,54.143,72.759,76.617,62.374,1.344,58.800,Nascido
59.652,45.870,30.326,29.325,56.510,76.583,79.682,65.717,1.355,61.700,Nascido
59.877,48.813,32.467,27.410,73.031,84.991,86.431,74.703,1.164,64.300,Nascido
58.468,46.941,32.882,25.587,66.925,80.099,80.876,67.456,1.197,57.400,Morreu
58.905,45.076,32.742,26.163,61.481,76.077,77.287,62.669,1.237,57.300,Nascido
61.350,45.026,32.942,28.408,64.033,78.457,79.572,65.124,1.225,61.900,Morreu
59.484,42.177,34.648,24.837,55.186,71.122,71.792,55.406,1.289,52.300,Morreu
59.717,46.659,32.382,27.337,65.731,79.379,81.499,68.074,1.208,59.000,Nascido
60.059,47.748,33.918,26.141,69.919,82.572,84.296,71.693,1.181,60.600,Nascido
62.719,46.818,33.644,29.075,70.543,83.740,84.922,71.981,1.187,62.800,Nascido
61.873,45.226,33.857,28.016,63.840,78.211,80.546,66.263,1.225,59.900,Nascido
60.483,44.425,31.116,29.367,60.733,75.716,77.396,62.503,1.247,57.500,Morreu
59.927,47.095,33.464,26.465,66.268,79.835,82.703,69.596,1.205,59.100,Nascido
57.634,45.325,31.945,25.691,60.843,75.383,76.554,61.997,1.239,54.100,Nascido
69.001,47.490,37.866,31.136,70.902,83.460,93.068,81.483,1.177,62.000,Nascido
59.675,44.631,32.851,26.824,60.855,75.446,77.084,62.240,1.240,56.000,Morreu
61.536,45.730,32.132,29.406,64.677,78.858,81.285,67.383,1.219,59.600,Nascido
58.688,44.894,30.838,27.851,60.042,74.704,76.641,61.936,1.244,56.600,Nascido
62.785,46.210,33.899,28.886,68.628,82.046,83.633,70.197,1.196,63.000,Nascido
60.259,45.132,33.765,26.494,63.507,77.675,78.759,64.268,1.223,57.300,Nascido
60.688,46.395,32.339,28.351,59.442,76.809,81.897,68.399,1.292,62.900,Nascido
59.425,45.895,29.837,29.587,54.847,72.039,79.505,65.537,1.313,61.300,Nascido
64.842,44.233,32.942,31.901,65.571,80.298,81.265,66.429,1.225,64.400,Morreu
63.096,46.273,33.191,29.905,64.366,81.979,84.075,70.738,1.274,65.100,Nascido
58.912,46.726,33.060,25.855,59.547,81.566,80.862,67.350,1.370,60.300,Nascido
61.393,47.361,32.820,28.575,54.549,74.838,84.765,72.106,1.372,64.100,Nascido
59.310,45.253,31.673,27.638,56.047,72.803,78.030,63.594,1.299,57.900,Nascido
58.424,44.131,33.339,25.087,51.116,69.406,74.844,59.578,1.358,56.600,Nascido
56.986,43.944,31.383,25.603,54.580,71.294,73.017,57.618,1.306,57.300,Nascido
56.255,45.211,29.905,26.352,59.511,74.122,74.917,60.209,1.246,58.100,Morreu
58.965,46.818,29.854,29.111,62.525,77.203,81.042,67.673,1.235,59.900,Nascido
58.895,44.764,33.396,25.501,55.647,73.715,76.635,61.793,1.325,57.700,Morreu
61.749,44.193,35.148,26.602,62.168,77.036,78.217,63.146,1.239,62.200,Nascido
57.065,44.006,29.406,27.659,55.838,71.382,73.182,57.861,1.278,57.600,Nascido
59.467,44.176,33.116,26.352,59.561,74.628,75.921,60.764,1.253,58.500,Morreu
57.718,44.675,31.383,26.337,54.733,71.381,75.247,60.319,1.304,54.200,Nascido
59.452,47.674,30.101,29.351,63.798,78.853,83.418,70.750,1.236,62.400,Nascido
61.136,45.944,33.758,27.378,60.475,79.505,81.390,67.569,1.315,60.900,Nascido
61.593,44.448,33.576,28.016,61.971,77.045,78.567,63.714,1.243,60.500,Nascido
57.938,44.144,31.366,26.574,57.582,72.645,74.343,59.119,1.262,56.700,Nascido
60.884,46.610,34.822,26.063,67.646,80.396,82.650,69.259,1.188,64.800,Nascido
58.986,46.902,31.249,27.738,64.800,78.743,81.263,67.942,1.215,60.500,Nascido
59.294,47.018,29.825,29.471,62.550,78.319,81.815,68.634,1.252,62.100,Nascido
60.330,45.253,33.191,27.139,63.838,78.208,79.069,64.687,1.225,61.700,Nascido
61.827,47.248,32.171,29.655,69.263,82.365,84.946,72.268,1.189,65.500,Nascido
59.040,43.713,33.649,25.392,57.931,73.348,74.558,59.072,1.266,55.900,Nascido
59.984,44.675,32.116,27.868,60.751,75.587,77.460,62.686,1.244,57.500,Nascido
60.977,45.381,33.489,27.489,63.604,78.528,79.993,65.753,1.235,61.000,Nascido
59.579,45.334,32.320,27.259,57.486,74.782,78.483,64.111,1.301,57.300,Nascido
56.281,45.938,29.290,26.992,54.534,71.234,76.456,62.189,1.306,55.800,Nascido
60.750,46.191,34.631,26.120,63.949,79.660,81.586,67.870,1.246,63.300,Nascido
59.355,45.525,33.963,25.392,60.474,75.573,78.734,64.410,1.250,59.500,Nascido
62.232,46.941,36.130,26.102,68.648,82.062,84.798,71.799,1.195,63.500,Morreu
61.967,46.674,31.366,30.601,63.794,78.337,83.802,70.683,1.228,60.800,Nascido
58.717,45.579,33.185,25.534,60.363,76.323,78.197,63.872,1.264,58.700,Nascido
57.023,43.464,31.383,25.642,53.663,69.664,72.062,56.405,1.298,53.700,Morreu
59.378,43.780,32.467,26.911,59.025,74.334,74.978,59.591,1.259,58.600,Nascido
59.831,45.253,34.937,24.893,63.527,77.868,78.656,64.152,1.226,61.200,Nascido
60.059,48.517,31.901,28.158,70.599,83.180,85.946,74.025,1.178,64.700,Morreu
60.702,47.659,31.351,29.351,61.133,78.635,84.690,72.192,1.286,63.100,Nascido
59.560,46.001,31.922,27.638,64.888,78.798,79.896,65.991,1.214,60.400,Morreu
59.560,44.732,31.673,27.887,60.930,75.764,77.159,62.401,1.243,60.100,Nascido
55.469,43.176,29.617,25.852,52.011,68.016,69.973,54.143,1.308,53.500,Nascido
58.484,43.926,31.866,26.620,58.320,73.501,74.419,59.086,1.260,57.200,Nascido
59.180,46.073,30.200,28.981,62.566,77.055,79.647,65.776,1.232,58.500,Nascido
57.202,45.925,33.631,23.572,59.646,74.692,77.486,63.171,1.252,56.400,Nascido
59.581,44.754,33.441,26.141,58.061,74.320,77.276,62.484,1.280,58.000,Nascido
62.942,44.578,33.489,29.452,63.016,77.943,80.166,65.492,1.237,60.400,Nascido
55.568,41.988,31.673,23.896,47.062,66.797,67.732,51.295,1.419,50.600,Nascido
61.658,46.500,31.309,30.350,66.282,80.882,83.100,69.808,1.220,66.600,Nascido
59.678,45.850,31.720,27.958,64.055,77.926,79.683,65.689,1.217,60.000,Nascido
62.988,48.045,32.482,30.507,67.294,82.542,87.957,76.129,1.227,69.100,Nascido
60.848,44.696,32.087,28.762,57.133,75.238,78.348,63.649,1.317,59.000,Nascido
61.622,47.543,32.443,29.179,69.144,82.875,85.398,72.930,1.199,65.900,Morreu
61.350,45.774,31.922,29.428,63.056,77.830,81.191,67.306,1.234,62.600,Nascido
59.105,44.528,31.922,27.185,56.771,73.325,76.289,61.362,1.292,58.000,Nascido
60.080,45.253,34.688,25.392,57.911,74.392,78.884,64.420,1.285,60.300,Nascido
58.750,44.259,31.783,26.967,51.358,69.980,75.371,60.256,1.363,57.400,Nascido
58.042,44.982,33.669,24.373,59.534,74.450,76.291,61.490,1.251,57.100,Nascido
60.308,44.982,32.900,27.410,61.664,76.332,78.456,63.894,1.238,57.900,Nascido
61.100,43.756,33.940,27.161,59.172,74.674,76.610,61.252,1.262,56.300,Nascido
62.693,44.578,35.233,27.460,63.313,78.179,79.970,65.233,1.235,60.800,Nascido
60.203,45.352,33.268,26.936,62.735,77.252,79.164,64.836,1.231,57.800,Nascido
64.015,45.942,35.397,28.618,68.275,82.016,84.310,70.745,1.201,62.900,Morreu
62.439,46.645,36.116,26.324,68.037,81.611,84.340,71.131,1.200,64.600,Nascido
59.497,46.607,31.129,28.368,64.456,78.323,81.136,67.670,1.215,61.600,Nascido
59.560,45.253,33.419,26.141,61.942,76.500,78.325,63.862,1.235,60.700,Nascido
57.985,44.693,31.133,26.852,59.931,74.687,75.534,60.644,1.246,59.500,Nascido
59.002,45.295,32.937,26.065,60.600,75.548,77.855,63.382,1.247,57.300,Morreu
62.144,47.069,32.966,29.179,69.413,82.594,84.884,72.089,1.190,63.500,Nascido
59.218,46.174,31.866,27.352,64.174,78.070,79.929,66.108,1.217,59.600,Morreu
59.484,44.176,34.131,25.353,59.993,75.022,75.976,60.780,1.251,57.900,Nascido
59.109,42.214,32.865,26.246,54.076,70.231,71.460,55.155,1.299,54.800,Nascido
59.234,44.176,31.883,27.352,59.698,74.700,75.663,60.525,1.251,59.900,Morreu
59.705,46.376,33.765,25.940,65.341,79.247,80.915,67.234,1.213,62.200,Nascido
60.425,45.645,35.602,24.823,63.759,77.897,80.117,65.916,1.222,59.100,Nascido
55.951,46.522,30.305,25.648,60.256,74.705,77.381,63.405,1.240,57.500,Nascido
60.103,44.029,32.693,27.410,59.242,74.547,76.205,61.006,1.258,56.800,Nascido
60.375,45.798,33.464,26.911,64.709,78.781,80.308,66.306,1.217,64.000,Nascido
62.825,46.250,34.417,28.408,68.734,82.326,83.779,70.366,1.198,68.000,Nascido
63.286,47.350,33.396,29.891,70.624,83.761,86.701,74.293,1.186,66.000,Nascido
58.424,44.644,30.851,27.574,55.722,72.025,75.853,60.972,1.293,57.100,Nascido
60.675,43.881,34.102,26.574,60.125,75.173,76.478,61.173,1.250,57.500,Morreu
61.153,45.370,32.089,29.066,63.166,77.281,80.112,65.910,1.223,61.700,Nascido
60.126,43.531,33.441,26.687,58.221,73.774,75.189,59.657,1.267,57.800,Nascido
60.558,46.999,33.918,26.640,68.081,81.250,83.143,70.040,1.193,66.100,Nascido
55.671,44.268,28.579,27.092,54.848,70.433,72.377,57.123,1.284,55.200,Nascido
61.717,45.925,37.880,23.837,66.753,80.504,82.132,68.154,1.206,63.600,Nascido
58.365,44.481,31.838,26.526,57.679,73.080,75.472,60.465,1.267,55.800,Nascido
60.251,44.943,32.650,27.602,61.476,76.100,78.308,63.721,1.238,58.500,Nascido
60.251,44.943,32.650,27.602,61.746,76.387,78.308,63.721,1.237,59.100,Morreu
61.848,46.273,35.957,25.891,66.311,80.339,82.915,69.339,1.212,62.800,Nascido
61.307,45.231,32.171,29.136,62.407,77.102,79.963,65.673,1.235,60.100,Nascido
59.520,45.211,31.383,28.137,61.734,76.368,78.141,63.702,1.237,57.500,Nascido
61.599,46.023,33.419,28.182,66.551,80.354,82.019,68.319,1.207,62.800,Nascido
58.042,44.483,30.924,27.119,58.724,73.736,75.143,60.135,1.256,58.000,Morreu
57.985,43.676,32.132,25.852,57.066,72.477,73.429,57.916,1.270,56.800,Nascido
59.981,45.601,30.254,29.728,62.710,77.227,79.430,65.309,1.231,59.700,Nascido
57.273,45.730,31.152,26.120,60.406,74.939,77.033,62.713,1.241,55.800,Morreu
57.218,46.691,31.883,25.337,62.607,76.660,79.052,65.314,1.224,59.700,Nascido
57.522,45.481,29.905,27.619,60.696,75.245,76.726,62.301,1.240,57.300,Morreu
57.235,44.943,31.616,25.621,58.784,73.603,75.350,60.533,1.252,59.400,Nascido
59.717,45.425,34.131,25.587,62.461,76.922,78.879,64.519,1.232,62.500,Nascido
59.391,46.782,33.857,25.534,66.449,79.744,81.495,68.059,1.200,61.800,Nascido
60.059,46.250,35.416,24.644,65.083,78.969,81.074,67.269,1.213,62.300,Nascido
60.319,46.187,33.825,26.494,64.864,78.967,81.114,67.373,1.217,61.700,Nascido
59.853,43.780,32.942,26.911,59.367,74.629,75.443,60.067,1.257,59.300,Nascido
61.664,43.368,35.841,25.823,61.117,75.978,76.383,60.726,1.243,60.900,Nascido
58.218,44.176,32.882,25.337,58.968,73.925,74.723,59.487,1.254,56.600,Nascido
58.790,44.233,33.399,25.392,59.372,74.422,75.409,60.229,1.253,55.700,Nascido
59.015,43.889,33.048,25.967,59.002,74.060,74.881,59.521,1.255,56.800,Nascido
62.036,47.228,32.132,29.905,70.014,83.012,85.117,72.451,1.186,67.500,Nascido
60.425,44.631,35.102,25.323,61.307,76.015,77.894,63.022,1.240,58.500,Nascido
59.310,48.517,31.922,27.388,69.689,82.249,85.165,73.101,1.180,66.300,Nascido
58.662,45.131,34.602,24.061,60.636,75.060,77.254,62.563,1.238,57.000,Nascido
61.749,44.943,34.648,27.102,63.276,77.779,79.830,65.306,1.229,58.800,Nascido
60.807,44.982,34.688,26.120,63.203,77.701,79.002,64.421,1.229,59.200,Nascido
62.338,46.187,33.825,28.513,67.538,81.282,83.131,69.628,1.203,62.600,Nascido
57.634,44.801,29.977,27.659,58.685,73.674,75.404,60.573,1.255,54.200,Nascido
61.162,46.534,32.087,29.075,64.836,79.286,82.677,69.347,1.223,62.500,Nascido
61.250,46.959,31.116,30.134,68.621,81.855,83.698,70.720,1.193,62.500,Nascido
59.560,45.003,32.650,26.911,62.009,76.609,77.765,63.162,1.235,58.900,Nascido
59.769,44.462,31.383,28.387,59.830,74.872,76.782,61.867,1.251,59.200,Morreu
59.769,46.459,32.132,27.638,65.418,79.166,81.109,67.551,1.210,63.400,Nascido
59.513,46.156,32.551,26.963,65.302,78.902,80.203,66.386,1.208,60.000,Nascido
58.931,46.348,29.728,29.203,63.196,77.376,79.988,66.284,1.224,57.800,Nascido
60.768,46.709,32.382,28.387,67.834,81.200,82.670,69.420,1.197,61.700,Nascido
59.467,45.425,33.132,26.337,62.450,76.722,78.596,64.250,1.229,59.500,Nascido
58.003,43.944,30.384,27.619,57.802,73.119,73.965,58.646,1.265,57.300,Nascido
54.345,43.531,28.182,26.163,52.331,68.012,69.610,53.920,1.300,52.700,Nascido
56.650,45.119,32.089,24.561,59.344,73.772,75.174,60.384,1.243,55.500,Nascido
60.135,45.756,33.891,26.246,64.399,78.415,79.997,65.922,1.218,57.700,Morreu
60.983,47.690,30.634,30.351,69.691,82.420,85.050,72.624,1.183,64.200,Nascido
59.484,45.442,31.883,27.602,62.997,77.171,78.613,64.316,1.225,58.600,Nascido
62.915,44.119,36.353,26.563,63.012,77.653,79.220,64.122,1.232,61.400,Nascido
61.625,45.970,32.831,28.794,66.123,79.902,81.913,68.188,1.208,64.000,Nascido
58.790,46.229,31.423,27.369,64.714,78.496,79.613,65.789,1.213,59.900,Nascido
59.355,47.044,32.443,26.911,67.134,80.370,81.976,68.781,1.197,61.200,Nascido
61.100,43.756,31.197,29.905,58.517,74.677,76.561,61.253,1.276,56.900,Nascido
59.652,43.118,30.088,29.566,57.476,72.761,73.811,58.071,1.266,53.500,Nascido
59.484,45.132,32.244,27.240,61.853,76.467,77.955,63.441,1.236,59.500,Nascido
62.036,46.479,33.399,28.636,68.289,81.571,83.466,70.171,1.195,63.700,Nascido
60.874,46.546,34.710,26.163,66.323,80.129,82.492,69.054,1.208,62.100,Nascido
58.811,44.504,30.404,28.408,58.818,73.818,75.927,60.991,1.255,54.700,Morreu
59.287,44.505,31.783,27.505,59.607,74.710,76.413,61.487,1.253,57.500,Nascido
57.522,45.481,31.652,25.871,60.321,74.935,76.764,62.300,1.242,58.400,Morreu
57.542,45.231,29.905,27.638,59.294,73.822,76.217,61.640,1.245,55.500,Nascido
59.177,47.526,31.838,27.340,67.663,80.944,82.838,69.989,1.196,59.800,Nascido
59.652,45.325,32.244,27.410,58.944,74.671,78.537,64.169,1.267,56.100,Nascido
59.456,44.606,30.751,28.705,60.244,75.150,76.775,61.941,1.247,56.700,Morreu
58.003,45.692,30.117,27.887,60.617,75.124,77.653,63.407,1.239,59.500,Nascido
56.690,44.259,30.753,25.937,55.932,71.107,73.372,58.144,1.271,55.200,Nascido
58.252,45.960,33.382,24.872,61.911,76.532,78.569,64.429,1.236,58.800,Nascido
57.023,44.982,31.652,25.371,59.657,74.418,75.227,60.411,1.247,52.500,Morreu
59.745,47.598,32.900,26.845,65.710,79.682,83.604,70.871,1.213,58.600,Nascido
61.217,45.925,34.881,26.337,65.037,79.518,81.471,67.603,1.223,61.700,Nascido
58.042,43.734,30.154,27.887,56.772,72.209,73.561,58.127,1.272,55.400,Nascido
61.328,45.752,32.670,28.657,65.067,79.236,81.131,67.215,1.218,63.700,Morreu
59.789,45.481,34.667,25.122,62.679,77.108,79.094,64.755,1.230,59.100,Nascido
60.816,48.424,32.024,28.794,71.792,84.203,86.531,74.669,1.173,63.100,Nascido
59.327,47.294,29.960,29.368,65.970,79.542,82.455,69.483,1.206,60.100,Nascido
62.693,46.571,31.446,31.249,67.970,81.646,84.318,71.196,1.201,62.900,Nascido
61.577,44.754,33.940,27.638,62.719,77.415,79.227,64.577,1.234,59.900,Nascido
60.483,46.441,33.866,26.620,65.170,79.048,81.839,68.305,1.213,58.500,Nascido
57.886,45.554,31.101,26.785,58.808,74.718,77.262,62.898,1.271,55.400,Nascido
62.076,44.200,32.708,29.368,61.416,77.011,78.480,63.498,1.254,59.500,Nascido
60.717,46.174,30.866,29.851,61.772,77.065,81.422,67.782,1.248,63.100,Nascido
61.110,45.081,34.816,26.295,64.219,76.551,79.518,65.029,1.192,61.000,Nascido
60.898,45.549,33.963,26.936,62.663,77.950,80.297,66.155,1.244,61.100,Morreu
59.378,45.798,30.425,28.954,62.666,77.069,79.255,65.213,1.230,59.200,Nascido
57.518,45.826,29.230,28.289,59.876,74.606,77.449,63.247,1.246,57.400,Nascido
60.040,45.162,30.284,29.756,61.996,76.815,78.539,64.119,1.239,60.000,Nascido
59.543,45.690,30.781,28.762,60.570,76.618,79.187,65.083,1.265,59.400,Nascido
60.126,46.047,30.176,29.951,64.039,78.139,80.545,66.754,1.220,62.300,Morreu
58.484,44.693,32.882,25.603,58.088,73.946,76.069,61.167,1.273,57.400,Nascido
59.581,45.774,31.673,27.909,62.565,77.070,79.421,65.366,1.232,58.000,Nascido
63.096,46.522,34.710,28.387,63.941,81.926,84.671,71.504,1.281,62.900,Morreu
58.433,45.601,32.991,25.442,61.955,76.406,77.958,63.622,1.233,58.100,Nascido
59.606,46.252,30.812,28.794,64.447,78.207,80.468,66.765,1.214,62.100,Nascido
57.542,42.465,31.901,25.642,53.183,69.245,70.506,54.333,1.302,53.900,Nascido
56.024,43.464,29.136,26.889,53.989,69.684,71.072,55.415,1.291,54.900,Nascido
58.468,44.675,32.882,25.587,60.061,74.713,76.016,61.102,1.244,57.200,Nascido
58.958,45.878,31.222,27.738,62.609,77.061,79.018,64.978,1.231,58.000,Nascido
58.003,46.210,31.383,26.620,62.658,76.597,78.783,64.851,1.222,58.800,Nascido
59.234,45.692,31.616,27.619,62.573,76.843,78.898,64.752,1.228,61.000,Morreu
58.965,44.799,33.148,25.817,59.893,74.933,76.768,61.964,1.251,61.100,Nascido
59.782,45.864,31.662,28.120,62.618,76.971,79.816,65.845,1.229,62.900,Nascido
58.186,46.038,30.102,28.084,61.249,76.497,78.574,64.574,1.249,60.400,Morreu
57.772,46.932,31.029,26.743,62.292,78.033,80.097,66.629,1.253,59.000,Nascido
59.154,47.344,30.475,28.680,64.554,79.179,82.389,69.425,1.227,62.900,Nascido
60.750,44.943,33.150,27.602,62.297,77.021,78.809,64.249,1.236,60.100,Nascido
59.520,43.963,30.134,29.385,58.345,73.701,75.465,60.232,1.263,57.900,Nascido
60.375,45.798,31.945,28.431,63.742,78.038,80.269,66.306,1.224,63.300,Nascido
60.564,46.275,31.044,29.520,65.070,79.075,81.488,67.905,1.215,61.200,Nascido
58.912,44.462,32.235,26.677,59.938,75.015,75.970,60.979,1.252,56.400,Morreu
56.174,44.144,29.101,27.074,52.226,68.228,72.612,57.318,1.306,54.800,Nascido
